VALUE, ITERATIVE, RECURSIVE
629, 3.0164718627929687e-05, 9.844303131103515e-06
630, 4.558563232421875e-05, 1.0139942169189453e-05
631, 3.005504608154297e-05, 2.0010471343994142e-05
632, 2.9985904693603515e-05, 9.996891021728516e-06
633, 4.981756210327148e-05, 2.0039081573486327e-05
634, 2.983570098876953e-05, 0.0
635, 2.8626918792724608e-05, 9.80377197265625e-06
636, 5.0139427185058596e-05, 0.0
637, 3.0107498168945313e-05, 9.996891021728516e-06
638, 3.000020980834961e-05, 1.9817352294921876e-05
639, 6.0176849365234376e-05, 9.832382202148438e-06
640, 5.00035285949707e-05, 1.0182857513427735e-05
641, 3.983020782470703e-05, 1.0042190551757812e-05
642, 6.017923355102539e-05, 9.799003601074219e-06
643, 4.019021987915039e-05, 9.9945068359375e-06
644, 4.013538360595703e-05, 1.0123252868652344e-05
645, 5.0039291381835936e-05, 1.0995864868164062e-05
646, 3.892421722412109e-05, 1.0094642639160157e-05
647, 3.496885299682617e-05, 1.0209083557128906e-05
648, 4.006624221801758e-05, 9.977817535400391e-06
649, 3.999948501586914e-05, 1.0001659393310548e-05
650, 4.996538162231445e-05, 0.0
651, 3.0112266540527343e-05, 9.992122650146484e-06
652, 3.0002593994140626e-05, 1.9946098327636718e-05
653, 3.997325897216797e-05, 9.911060333251953e-06
654, 4.0030479431152345e-05, 1.0113716125488282e-05
655, 3.021240234375e-05, 9.975433349609376e-06
656, 4.0283203125e-05, 1.9783973693847657e-05
657, 4.0116310119628904e-05, 1.0001659393310548e-05
658, 3.0221939086914064e-05, 9.799003601074219e-06
659, 3.9794445037841796e-05, 9.992122650146484e-06
660, 2.9942989349365235e-05, 2.0015239715576173e-05
661, 3.008604049682617e-05, 2.0029544830322267e-05
662, 5.0234794616699216e-05, 9.93490219116211e-06
663, 3.0295848846435545e-05, 9.989738464355468e-06
664, 3.981590270996094e-05, 0.0
665, 4.0199756622314456e-05, 9.946823120117187e-06
666, 3.980398178100586e-05, 1.0159015655517578e-05
667, 3.9870738983154294e-05, 1.0130405426025391e-05
668, 3.996372222900391e-05, 0.0
669, 4.0295124053955076e-05, 1.0001659393310548e-05
670, 4.833459854125976e-05, 0.0
671, 4.996776580810547e-05, 9.920597076416015e-06
672, 3.0291080474853515e-05, 1.0004043579101563e-05
673, 4.9626827239990236e-05, 2.009153366088867e-05
674, 3.993988037109375e-05, 9.996891021728516e-06
675, 4.990577697753906e-05, 1.0039806365966797e-05
676, 4.9715042114257815e-05, 9.963512420654297e-06
677, 4.0018558502197264e-05, 9.99927520751953e-06
678, 6.014823913574219e-05, 9.973049163818359e-06
679, 3.0062198638916016e-05, 9.9945068359375e-06
680, 3.0193328857421875e-05, 1.9774436950683593e-05
681, 5.578279495239258e-05, 1.9965171813964843e-05
682, 2.991199493408203e-05, 9.99927520751953e-06
683, 4.998445510864258e-05, 9.918212890625e-06
684, 6.860971450805664e-05, 9.946823120117187e-06
685, 4.0199756622314456e-05, 9.839534759521485e-06
686, 4.996538162231445e-05, 9.99927520751953e-06
687, 3.000020980834961e-05, 1.0154247283935548e-05
688, 3.0167102813720703e-05, 9.760856628417968e-06
689, 4.9810409545898435e-05, 1.0199546813964844e-05
690, 3.9772987365722655e-05, 9.992122650146484e-06
691, 5.990266799926758e-05, 1.9991397857666014e-05
692, 4.009246826171875e-05, 9.9945068359375e-06
693, 4.018068313598633e-05, 2.9964447021484377e-05
694, 6.02865219116211e-05, 2.005577087402344e-05
695, 4.016876220703125e-05, 2.010345458984375e-05
696, 5.991220474243164e-05, 1.3761520385742187e-05
697, 3.7314891815185545e-05, 2.031087875366211e-05
698, 4.984855651855469e-05, 2.0024776458740233e-05
699, 5.0089359283447266e-05, 9.99927520751953e-06
700, 4.00233268737793e-05, 1.9981861114501954e-05
701, 5.0139427185058596e-05, 0.0
702, 3.998279571533203e-05, 9.9945068359375e-06
703, 5.021810531616211e-05, 1.0175704956054687e-05
704, 4.007577896118164e-05, 1.987457275390625e-05
705, 3.9908885955810544e-05, 1.0006427764892578e-05
706, 5.0253868103027344e-05, 1.9927024841308593e-05
707, 4.169940948486328e-05, 8.616447448730469e-06
708, 5.9781074523925783e-05, 5.034923553466797e-05
709, 4.9774646759033206e-05, 1.0001659393310548e-05
710, 4.3871402740478513e-05, 2.0084381103515624e-05
711, 4.006624221801758e-05, 9.99927520751953e-06
712, 3.996372222900391e-05, 9.989738464355468e-06
713, 4.000663757324219e-05, 0.0
714, 3.00908088684082e-05, 2.0000934600830078e-05
715, 4.9896240234375e-05, 9.977817535400391e-06
716, 5.015373229980469e-05, 9.99927520751953e-06
717, 4.031658172607422e-05, 9.99927520751953e-06
718, 4.98652458190918e-05, 1.9969940185546876e-05
719, 4.002571105957031e-05, 9.9945068359375e-06
720, 3.975629806518555e-05, 1.0085105895996093e-05
721, 5.9897899627685544e-05, 1.0128021240234374e-05
722, 3.978967666625976e-05, 1.0013580322265625e-05
723, 5.0008296966552734e-05, 3.01361083984375e-05
724, 3.992319107055664e-05, 1.0001659393310548e-05
725, 3.999471664428711e-05, 1.0037422180175782e-05
726, 5.223751068115234e-05, 1.01470947265625e-05
727, 3.999471664428711e-05, 1.0004043579101563e-05
728, 4.9901008605957034e-05, 1.0037422180175782e-05
729, 3.9894580841064456e-05, 1.0094642639160157e-05
730, 4.000425338745117e-05, 9.996891021728516e-06
731, 5.0139427185058596e-05, 9.992122650146484e-06
732, 3.999471664428711e-05, 9.996891021728516e-06
733, 5.025625228881836e-05, 9.88006591796875e-06
734, 4.994392395019531e-05, 9.99927520751953e-06
735, 4.0020942687988285e-05, 1.981973648071289e-05
736, 6.0045719146728514e-05, 1.0063648223876953e-05
737, 3.998756408691406e-05, 1.0008811950683593e-05
738, 3.986597061157227e-05, 9.989738464355468e-06
739, 5.0423145294189455e-05, 1.999855041503906e-05
740, 5.004405975341797e-05, 1.9767284393310546e-05
741, 4.254341125488281e-05, 1.99127197265625e-05
742, 4.0214061737060544e-05, 1.984596252441406e-05
743, 3.997325897216797e-05, 1.002788543701172e-05
744, 6.068944931030274e-05, 9.486675262451172e-06
745, 4.0030479431152345e-05, 9.99927520751953e-06
746, 4.990816116333008e-05, 1.9946098327636718e-05
747, 4.014253616333008e-05, 2.0058155059814452e-05
748, 3.9942264556884766e-05, 1.009225845336914e-05
749, 5.98907470703125e-05, 1.018524169921875e-05
750, 4.9772262573242185e-05, 1.0001659393310548e-05
751, 5.020856857299805e-05, 1.9969940185546876e-05
752, 5.016088485717773e-05, 9.970664978027344e-06
753, 5.00035285949707e-05, 1.984596252441406e-05
754, 4.0392875671386716e-05, 9.987354278564453e-06
755, 5.015850067138672e-05, 9.99927520751953e-06
756, 3.535270690917969e-05, 1.9843578338623048e-05
757, 4.996299743652344e-05, 1.0190010070800782e-05
758, 3.998517990112305e-05, 2.00653076171875e-05
759, 4.978656768798828e-05, 2.0051002502441405e-05
760, 4.019498825073242e-05, 9.9945068359375e-06
761, 4.987716674804687e-05, 2.002239227294922e-05
762, 3.9989948272705076e-05, 1.999855041503906e-05
763, 5.00035285949707e-05, 1.9886493682861327e-05
764, 4.993438720703125e-05, 9.913444519042968e-06
765, 4.020214080810547e-05, 2.0000934600830078e-05
766, 6.005048751831055e-05, 2.0017623901367186e-05
767, 3.9932727813720705e-05, 1.0001659393310548e-05
768, 4.0040016174316406e-05, 2.6793479919433593e-05
769, 5.326986312866211e-05, 1.0850429534912109e-05
770, 5.028724670410156e-05, 9.832382202148438e-06
771, 7.499217987060547e-05, 9.961128234863282e-06
772, 4.016399383544922e-05, 1.0001659393310548e-05
773, 5.99813461303711e-05, 1.010417938232422e-05
774, 3.982782363891602e-05, 9.9945068359375e-06
775, 7.004022598266601e-05, 1.002788543701172e-05
776, 4.981517791748047e-05, 9.996891021728516e-06
777, 5.000114440917969e-05, 1.997232437133789e-05
778, 5.999326705932617e-05, 1.0006427764892578e-05
779, 5.0194263458251953e-05, 9.839534759521485e-06
780, 5.018472671508789e-05, 9.882450103759766e-06
781, 4.0106773376464843e-05, 2.000570297241211e-05
782, 5.006551742553711e-05, 9.992122650146484e-06
783, 5.055427551269531e-05, 9.99927520751953e-06
784, 5.004167556762695e-05, 1.0051727294921874e-05
785, 5.53131103515625e-05, 1.9826889038085937e-05
786, 5.022048950195312e-05, 1.0004043579101563e-05
787, 3.996372222900391e-05, 1.0232925415039063e-05
788, 4.9774646759033206e-05, 1.9989013671875e-05
789, 6.028175354003906e-05, 9.768009185791015e-06
790, 5.9812068939208985e-05, 9.987354278564453e-06
791, 3.998279571533203e-05, 2.0000934600830078e-05
792, 5.988121032714844e-05, 9.977817535400391e-06
793, 4.00543212890625e-05, 2.0101070404052735e-05
794, 4.993915557861328e-05, 0.0
795, 6.0117244720458986e-05, 9.95159149169922e-06
796, 4.186391830444336e-05, 9.877681732177734e-06
797, 5.021095275878906e-05, 9.794235229492187e-06
798, 4.9996376037597654e-05, 1.0001659393310548e-05
799, 6.005287170410156e-05, 1.5461444854736327e-05
800, 4.0087699890136715e-05, 1.999855041503906e-05
801, 4.985332489013672e-05, 9.95635986328125e-06
802, 4.998445510864258e-05, 1.9996166229248048e-05
803, 2.9985904693603515e-05, 9.82522964477539e-06
804, 5.006074905395508e-05, 9.968280792236329e-06
805, 4.0001869201660157e-05, 2.0000934600830078e-05
806, 4.98199462890625e-05, 1.010417938232422e-05
807, 4.007577896118164e-05, 9.891986846923829e-06
808, 4.9948692321777344e-05, 1.0085105895996093e-05
809, 4.987478256225586e-05, 1.9981861114501954e-05
810, 4.022836685180664e-05, 1.999855041503906e-05
811, 7.00998306274414e-05, 1.0073184967041016e-05
812, 3.9989948272705076e-05, 9.99927520751953e-06
813, 4.987955093383789e-05, 2.5486946105957033e-05
814, 3.991842269897461e-05, 1.999855041503906e-05
815, 5.996227264404297e-05, 1.9924640655517576e-05
816, 5.011320114135742e-05, 2.0003318786621095e-05
817, 4.9996376037597654e-05, 1.9958019256591795e-05
818, 4.9684047698974606e-05, 1.999378204345703e-05
819, 5.0077438354492186e-05, 9.99927520751953e-06
820, 5.9862136840820315e-05, 1.0020732879638672e-05
821, 4.018545150756836e-05, 9.99927520751953e-06
822, 4.998683929443359e-05, 9.86337661743164e-06
823, 5.014419555664062e-05, 1.0004043579101563e-05
824, 4.980325698852539e-05, 9.984970092773438e-06
825, 5.033731460571289e-05, 9.946823120117187e-06
826, 4.011392593383789e-05, 9.88006591796875e-06
827, 5.520343780517578e-05, 2.0439624786376954e-05
828, 3.9942264556884766e-05, 1.984119415283203e-05
829, 5.004167556762695e-05, 1.9943714141845704e-05
830, 4.996538162231445e-05, 2.9904842376708986e-05
831, 0.00016996383666992187, 8.003473281860352e-05
832, 0.0001902031898498535, 2.999544143676758e-05
833, 0.0001599574089050293, 4.0020942687988285e-05
834, 0.00017996311187744142, 9.961128234863282e-06
835, 6.987333297729492e-05, 9.984970092773438e-06
836, 6.000518798828125e-05, 3.0190944671630858e-05
837, 0.00013052940368652344, 1.9714832305908203e-05
838, 6.525278091430664e-05, 1.0144710540771484e-05
839, 4.998683929443359e-05, 9.99927520751953e-06
840, 5.0020217895507815e-05, 2.0015239715576173e-05
841, 5.9969425201416016e-05, 9.996891021728516e-06
842, 6.021261215209961e-05, 1.981973648071289e-05
843, 5.99813461303711e-05, 9.987354278564453e-06
844, 5.004405975341797e-05, 9.958744049072266e-06
845, 4.984617233276367e-05, 1.001119613647461e-05
846, 4.0297508239746096e-05, 1.0004043579101563e-05
847, 6.0095787048339844e-05, 0.0
848, 3.986597061157227e-05, 1.999855041503906e-05
849, 4.003286361694336e-05, 2.0112991333007812e-05
850, 5.0156116485595704e-05, 2.0003318786621095e-05
851, 3.9772987365722655e-05, 2.0003318786621095e-05
852, 5.162477493286133e-05, 9.9945068359375e-06
853, 5.021333694458008e-05, 1.0006427764892578e-05
854, 3.977060317993164e-05, 2.002239227294922e-05
855, 5.002498626708984e-05, 9.953975677490234e-06
856, 4.018545150756836e-05, 2.002239227294922e-05
857, 6.0107707977294925e-05, 9.887218475341797e-06
858, 3.997802734375e-05, 2.004861831665039e-05
859, 7.014274597167968e-05, 9.86337661743164e-06
860, 3.992319107055664e-05, 1.997232437133789e-05
861, 5.0334930419921876e-05, 1.985311508178711e-05
862, 4.9822330474853515e-05, 1.0004043579101563e-05
863, 8.021354675292969e-05, 1.1641979217529296e-05
864, 4.998683929443359e-05, 9.99927520751953e-06
865, 5.989551544189453e-05, 3.398656845092774e-05
866, 4.985332489013672e-05, 1.9996166229248048e-05
867, 6.0274600982666016e-05, 1.9872188568115233e-05
868, 5.0058364868164064e-05, 2.0000934600830078e-05
869, 6.006002426147461e-05, 1.984596252441406e-05
870, 7.010221481323242e-05, 1.9991397857666014e-05
871, 5.004167556762695e-05, 1.0054111480712891e-05
872, 4.9850940704345704e-05, 2.0003318786621095e-05
873, 5.985260009765625e-05, 1.0020732879638672e-05
874, 5.0008296966552734e-05, 1.9824504852294923e-05
875, 5.0165653228759765e-05, 1.0018348693847657e-05
876, 4.003763198852539e-05, 2.0012855529785156e-05
877, 6.0067176818847656e-05, 1.9936561584472657e-05
878, 6.020784378051758e-05, 9.944438934326172e-06
879, 5.029678344726563e-05, 9.9945068359375e-06
880, 4.985570907592774e-05, 1.989603042602539e-05
881, 5.0215721130371095e-05, 2.0301342010498048e-05
882, 4.9529075622558596e-05, 2.0012855529785156e-05
883, 7.998228073120118e-05, 9.949207305908202e-06
884, 4.984378814697266e-05, 2.0167827606201173e-05
885, 5.0127506256103516e-05, 9.973049163818359e-06
886, 4.028797149658203e-05, 1.9986629486083984e-05
887, 6.0029029846191407e-05, 1.0046958923339844e-05
888, 5.00035285949707e-05, 1.0020732879638672e-05
889, 6.0184001922607424e-05, 2.0196437835693358e-05
890, 5.000114440917969e-05, 9.80377197265625e-06
891, 5.545139312744141e-05, 1.989126205444336e-05
892, 6.0184001922607424e-05, 9.99927520751953e-06
893, 6.0095787048339844e-05, 1.0137557983398438e-05
894, 4.0028095245361325e-05, 1.0001659393310548e-05
895, 6.011247634887695e-05, 1.989603042602539e-05
896, 4.9929618835449216e-05, 2.0000934600830078e-05
897, 9.028911590576172e-05, 1.9822120666503906e-05
898, 5.019187927246094e-05, 2.0000934600830078e-05
899, 6.648540496826172e-05, 2.0263195037841796e-05
900, 5.532979965209961e-05, 1.0023117065429687e-05
901, 5.9840679168701174e-05, 2.000570297241211e-05
902, 4.978179931640625e-05, 2.0017623901367186e-05
903, 7.55000114440918e-05, 1.9960403442382812e-05
904, 5.018472671508789e-05, 2.0003318786621095e-05
905, 6.989479064941407e-05, 9.884834289550781e-06
906, 5.03087043762207e-05, 1.0004043579101563e-05
907, 6.997823715209961e-05, 0.0
908, 4.9932003021240236e-05, 1.999855041503906e-05
909, 6.986618041992188e-05, 1.0182857513427735e-05
910, 5.015134811401367e-05, 2.0000934600830078e-05
911, 4.9891471862792967e-05, 2.0046234130859375e-05
912, 4.9979686737060546e-05, 9.99927520751953e-06
913, 4.979133605957031e-05, 1.981496810913086e-05
914, 5.035400390625e-05, 2.0000934600830078e-05
915, 4.999399185180664e-05, 0.0
916, 6.552457809448242e-05, 1.983165740966797e-05
917, 4.9941539764404297e-05, 1.0018348693847657e-05
918, 5.018949508666992e-05, 2.0000934600830078e-05
919, 3.987789154052734e-05, 2.0070075988769533e-05
920, 5.9838294982910154e-05, 2.0008087158203125e-05
921, 5.022048950195312e-05, 1.9805431365966795e-05
922, 6.003141403198242e-05, 1.0085105895996093e-05
923, 5.0175189971923825e-05, 9.992122650146484e-06
924, 5.980491638183594e-05, 2.0139217376708984e-05
925, 4.998207092285156e-05, 2.0000934600830078e-05
926, 6.011962890625e-05, 2.0072460174560546e-05
927, 6.011247634887695e-05, 2.002239227294922e-05
928, 6.009817123413086e-05, 3.338813781738281e-05
929, 5.014419555664062e-05, 1.999855041503906e-05
930, 6.987810134887695e-05, 2.012491226196289e-05
931, 4.9998760223388674e-05, 1.999855041503906e-05
932, 8.981704711914063e-05, 8.68082046508789e-06
933, 6.015300750732422e-05, 1.007080078125e-05
934, 6.851434707641602e-05, 1.557350158691406e-05
935, 5.217552185058594e-05, 1.020193099975586e-05
936, 6.016969680786133e-05, 2.0000934600830078e-05
937, 6.000280380249023e-05, 1.9936561584472657e-05
938, 7.002115249633789e-05, 1.9989013671875e-05
939, 5.0201416015625e-05, 2.0194053649902344e-05
940, 5.537986755371094e-05, 9.946823120117187e-06
941, 5.03087043762207e-05, 1.9805431365966795e-05
942, 6.006002426147461e-05, 2.0136833190917967e-05
943, 5.01704216003418e-05, 2.0012855529785156e-05
944, 7.000207901000977e-05, 9.982585906982421e-06
945, 5.014896392822266e-05, 1.979827880859375e-05
946, 5.9909820556640625e-05, 1.987934112548828e-05
947, 9.015321731567383e-05, 1.039743423461914e-05
948, 6.012439727783203e-05, 2.0000934600830078e-05
949, 5.00035285949707e-05, 2.9807090759277343e-05
950, 6.024837493896484e-05, 9.99927520751953e-06
951, 6.002664566040039e-05, 2.9807090759277343e-05
952, 6.556987762451171e-05, 9.989738464355468e-06
953, 5.02467155456543e-05, 1.975536346435547e-05
954, 7.023334503173828e-05, 1.999378204345703e-05
955, 4.991769790649414e-05, 2.0105838775634765e-05
956, 6.0174465179443356e-05, 9.977817535400391e-06
957, 4.001379013061524e-05, 1.9876956939697267e-05
958, 7.01451301574707e-05, 1.987457275390625e-05
959, 5.030632019042969e-05, 1.9910335540771486e-05
960, 7.493257522583008e-05, 2.015829086303711e-05
961, 4.5475959777832033e-05, 2.0093917846679688e-05
962, 6.03938102722168e-05, 2.0000934600830078e-05
963, 6.987810134887695e-05, 1.0206699371337891e-05
964, 4.52423095703125e-05, 9.891986846923829e-06
965, 3.999948501586914e-05, 1.990079879760742e-05
966, 7.00998306274414e-05, 1.999855041503906e-05
967, 6.237506866455078e-05, 1.7631053924560548e-05
968, 6.999492645263671e-05, 1.0004043579101563e-05
969, 4.9960613250732425e-05, 1.9898414611816405e-05
970, 5.992412567138672e-05, 9.996891021728516e-06
971, 4.999399185180664e-05, 1.9855499267578125e-05
972, 6.019115447998047e-05, 2.0000934600830078e-05
973, 5.9998035430908204e-05, 2.9845237731933595e-05
974, 8.040428161621094e-05, 0.0
975, 9.53221321105957e-05, 3.030061721801758e-05
976, 0.0001401376724243164, 3.9932727813720705e-05
977, 8.999109268188476e-05, 1.997232437133789e-05
978, 5.9988498687744144e-05, 2.0194053649902344e-05
979, 7.994890213012695e-05, 2.0139217376708984e-05
980, 7.996082305908203e-05, 2.9969215393066407e-05
981, 6.990194320678711e-05, 2.996683120727539e-05
982, 9.025335311889649e-05, 1.990795135498047e-05
983, 0.00011585474014282227, 9.815692901611329e-06
984, 7.001876831054688e-05, 2.002239227294922e-05
985, 6.998777389526367e-05, 1.0061264038085938e-05
986, 8.00013542175293e-05, 1.9984245300292967e-05
987, 4.996299743652344e-05, 3.0102729797363282e-05
988, 6.994485855102539e-05, 1.0001659393310548e-05
989, 6.008148193359375e-05, 1.9905567169189452e-05
990, 7.999897003173829e-05, 1.001596450805664e-05
991, 9.005069732666015e-05, 3.0186176300048828e-05
992, 8.004903793334961e-05, 2.0036697387695314e-05
993, 8.548736572265625e-05, 1.9960403442382812e-05
994, 6.023168563842773e-05, 1.9943714141845704e-05
995, 6.0019493103027346e-05, 3.0128955841064454e-05
996, 7.992029190063476e-05, 1.9855499267578125e-05
997, 5.991697311401367e-05, 3.0107498168945313e-05
998, 6.980657577514649e-05, 2.0017623901367186e-05
999, 8.009910583496093e-05, 1.001119613647461e-05
1000, 5.99813461303711e-05, 1.996755599975586e-05
1001, 9.057044982910156e-05, 1.9829273223876954e-05
1002, 0.00010499000549316407, 4.1041374206542965e-05
1003, 9.998083114624024e-05, 3.0155181884765626e-05
1004, 9.000301361083984e-05, 1.9981861114501954e-05
1005, 0.00010959625244140625, 4.0051937103271487e-05
1006, 8.993864059448243e-05, 2.0148754119873048e-05
1007, 0.00010988950729370118, 1.9981861114501954e-05
1008, 9.999752044677735e-05, 3.0355453491210936e-05
1009, 6.995439529418946e-05, 5.5544376373291015e-05
1010, 7.990360260009765e-05, 1.009225845336914e-05
1011, 8.996486663818359e-05, 2.017974853515625e-05
1012, 6.973505020141602e-05, 9.987354278564453e-06
1013, 6.987571716308593e-05, 2.9997825622558592e-05
1014, 6.984710693359375e-05, 2.0132064819335937e-05
1015, 6.97016716003418e-05, 2.0177364349365233e-05
1016, 5.9814453125e-05, 2.0134449005126954e-05
1017, 7.000923156738281e-05, 1.9958019256591795e-05
1018, 6.0145854949951174e-05, 1.9927024841308593e-05
1019, 7.524013519287109e-05, 1.999855041503906e-05
1020, 6.020069122314453e-05, 1.999855041503906e-05
1021, 5.994081497192383e-05, 1.9984245300292967e-05
1022, 6.0155391693115235e-05, 9.987354278564453e-06
1023, 6.021261215209961e-05, 9.996891021728516e-06
1024, 6.002187728881836e-05, 1.9974708557128907e-05
1025, 4.9996376037597654e-05, 2.0000934600830078e-05
1026, 5.9800148010253905e-05, 2.042055130004883e-05
1027, 6.976842880249023e-05, 1.9984245300292967e-05
1028, 7.012844085693359e-05, 1.9977092742919923e-05
1029, 6.0431957244873047e-05, 2.0098686218261718e-05
1030, 7.534980773925782e-05, 1.0542869567871093e-05
1031, 6.014108657836914e-05, 3.009796142578125e-05
1032, 5.968570709228516e-05, 1.9996166229248048e-05
1033, 7.010936737060547e-05, 3.016948699951172e-05
1034, 5.979537963867188e-05, 2.0058155059814452e-05
1035, 7.018327713012695e-05, 1.97601318359375e-05
1036, 5.9998035430908204e-05, 2.0058155059814452e-05
1037, 6.01506233215332e-05, 2.01416015625e-05
1038, 6.000041961669922e-05, 1.6775131225585937e-05
1039, 7.027387619018555e-05, 2.0134449005126954e-05
1040, 6.044626235961914e-05, 2.0017623901367186e-05
1041, 7.557392120361329e-05, 4.050016403198242e-05
1042, 9.009122848510742e-05, 1.9800662994384765e-05
1043, 7.984638214111328e-05, 3.0181407928466798e-05
